,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilType,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
1365,0,2,0,8,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,3,1
1366,0,5,0,3,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,0,1
1367,0,2,2,4,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,3,0,1
1368,0,5,0,3,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,2,4,0
1369,0,2,0,8,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,0,1
1370,0,2,0,4,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,3,1
1371,0,5,2,4,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,3,1
1372,0,5,0,8,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,3,1
1373,0,0,2,9,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,3,1
1374,1,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,3,1
1375,1,2,2,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,4,1
1376,0,2,0,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,3,1
1377,0,2,0,4,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,2,3,1
1378,1,2,3,4,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,2,3,1
1379,0,2,0,4,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1380,1,5,2,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,3,4,5
1381,0,2,2,4,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,3,0,1
1382,1,2,3,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,3,4,5
1383,0,2,2,4,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,2,0,1
1384,0,2,2,3,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,0,1
1385,0,5,0,3,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,0,1
1386,0,2,0,4,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,3,3,1
1387,0,5,0,3,1,5,1,0,0,10,1,0,2,2,7,6,0,2,1,4,3,4,0
1388,0,5,0,4,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,2,4,0
1389,0,5,0,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,3,3,1
1390,0,5,0,3,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,2,5,0
1391,0,5,2,8,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,3,1
1392,0,2,2,8,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,0,1
1393,0,5,2,8,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,3,1
1394,0,2,0,3,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,3,1
1395,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,3,5,0
1396,0,5,2,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,3,3,1
1397,0,5,2,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,2,3,1
1398,0,2,2,3,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,3,1
1399,1,2,3,8,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,3,3,1
1400,0,2,2,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,3,1
1401,0,2,3,9,1,0,1,0,0,7,0,3,2,3,7,7,0,2,1,4,3,5,1
1402,0,5,0,3,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,5,0
1403,0,2,2,3,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,0,1
1404,0,5,2,3,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,3,0,1
1405,1,2,3,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,5
1406,0,5,2,8,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,0,1
1407,0,5,2,8,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,0,1
1408,0,2,2,3,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,0,1
1409,0,2,2,4,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,3,1
1410,0,5,0,4,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,2,3,1
1411,0,2,2,4,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1412,0,2,2,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,0,1
1413,0,5,0,8,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,3,0,1
1414,0,2,0,8,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,3,0,1
1415,0,2,0,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,0,1
1416,0,5,3,8,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,3,3,3
1417,0,5,2,4,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,2,0,1
1418,0,5,2,3,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,3,3,1
1419,0,2,2,8,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,0,1
1420,1,5,2,8,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,3,3,5
1421,0,5,2,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1422,0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,3,4,0
1423,0,2,0,3,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,3,1
1424,0,5,2,3,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,0,1
1425,0,2,0,4,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,0,1
1426,0,2,2,4,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,3,3,1
1427,0,5,2,3,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,3,1
1428,0,2,3,4,1,3,1,0,0,5,0,3,2,3,7,7,0,2,1,4,2,3,4
1429,1,2,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,4,5
1430,0,5,2,4,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,3,1
1431,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,2,4,0
1432,1,2,3,8,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,2,3,1
1433,1,5,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,3,5
1434,1,2,2,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,5
1435,0,5,0,4,1,5,1,0,0,9,1,0,2,2,3,6,0,2,1,4,2,5,0
1436,0,0,3,8,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,2,3
1437,1,2,3,8,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,2,3,1
1438,0,2,0,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,0,1
1439,0,5,2,8,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,3,1
1440,0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,6,0,2,1,4,2,5,0
1441,0,5,2,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,2,0,1
1442,0,2,0,4,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,3,1
1443,0,2,0,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,3,1
1444,1,2,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,5
1445,1,2,3,8,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,2,4,1
1446,0,5,2,4,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1447,0,2,0,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,3,1
1448,0,5,0,4,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,2,4,0
1449,0,2,2,3,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,3,3,1
1450,0,2,0,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,2,0,1
1451,1,2,2,4,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,3,4,5
1452,0,5,0,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,0,1
1453,1,2,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,4,1
1454,0,5,2,3,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,0,1
1455,0,2,0,8,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,3,1
1456,0,5,2,8,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,0,1
1457,0,5,0,4,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,3,5,0
1458,0,5,2,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,3,3,1
1459,1,2,2,8,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,3,3,5
1460,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,3,0,2,1,4,3,4,0
1461,0,5,2,8,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,3,1
1462,0,2,2,8,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,3,1
1463,0,5,2,8,1,0,1,1,1,5,1,0,2,2,7,7,0,2,1,4,6,4,0
1464,0,5,0,4,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,3,1
1465,0,5,3,3,1,5,1,0,0,7,1,0,2,2,3,7,0,2,1,4,2,4,0
1466,0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,3,0,2,1,4,3,5,0
1467,0,5,2,9,1,0,1,1,1,7,1,0,2,2,7,7,0,2,1,4,6,4,0
1468,0,2,0,3,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,0,1
1469,0,5,2,4,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,3,1
1470,0,5,3,2,1,5,1,0,0,9,1,0,2,2,3,7,0,2,1,4,3,5,0
1471,0,2,2,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,0,1
1472,1,2,2,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,4,5
1473,0,2,0,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,3,1
1474,0,5,0,3,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,0,1
1475,0,2,0,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,3,3,1
1476,0,2,2,4,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,0,1
1477,0,5,0,8,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,3,0,1
1478,1,2,3,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,3,1
1479,0,5,0,8,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,3,3,1
1480,0,2,2,4,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,3,0,1
1481,0,5,2,4,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,2,3,1
1482,0,5,0,3,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,3,1
1483,0,5,2,4,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,2,0,1
1484,0,2,3,9,1,3,1,0,0,5,0,3,2,3,7,7,0,2,1,4,2,5,1
1485,1,5,3,4,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,4,5
1486,0,5,0,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,0,1
1487,0,2,2,8,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,2,3,1
1488,0,5,2,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,3,3,1
1489,1,2,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,1
1490,0,2,0,3,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,3,1
1491,1,2,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,5
1492,0,2,2,4,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,2,3,1
1493,0,5,2,3,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,3,1
1494,0,5,0,3,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,0,1
1495,0,2,0,4,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,3,1
1496,0,2,2,3,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,3,3,1
1497,0,5,2,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,3,1
1498,0,5,0,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1499,0,5,0,3,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1500,0,2,0,4,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,3,0,1
1501,0,0,3,9,1,0,1,0,0,5,0,1,2,2,7,7,0,2,1,4,2,2,3
1502,0,2,0,3,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,3,3,1
1503,0,5,0,3,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,0,1
1504,0,2,0,8,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,0,1
1505,0,5,0,4,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,3,5,0
1506,1,2,2,4,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,2,3,5
1507,0,5,0,4,1,5,1,0,0,7,1,0,2,2,6,3,0,2,1,4,3,5,0
1508,0,5,0,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,3,0,1
1509,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,6,0,2,1,4,2,5,0
1510,0,5,0,8,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,0,1
1511,0,2,2,3,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,2,3,1
1512,0,2,2,4,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,0,1
1513,0,5,3,9,1,0,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,3,3
1514,0,5,0,8,1,0,1,1,1,7,1,0,2,2,7,7,0,2,1,4,6,4,0
1515,0,2,0,3,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,0,1
1516,0,2,0,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,3,0,1
1517,0,2,0,4,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,3,3,1
1518,0,0,3,9,1,0,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,3,1
1519,0,5,0,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,3,1
1520,0,5,3,8,1,3,1,0,0,5,0,1,2,2,7,7,0,2,1,4,3,3,1
1521,0,2,2,8,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,3,1
1522,0,5,2,8,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,3,0,1
1523,0,5,0,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,3,1
1524,0,5,2,4,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,3,0,1
1525,0,5,2,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,3,1
1526,0,5,3,4,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,5,0
1527,0,2,2,3,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,3,1
1528,0,5,3,9,1,0,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,2,3
1529,0,5,2,8,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,0,1
1530,1,2,3,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,3,5
1531,0,2,2,8,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,3,1
1532,1,2,2,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,3,3,5
1533,0,2,2,3,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,3,1
1534,0,2,0,3,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,3,3,1
1535,1,5,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,1
1536,0,5,2,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,0,1
1537,1,5,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,3,5
1538,0,5,2,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,3,1
1539,0,2,2,8,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,3,1
1540,1,2,3,8,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,3,4,1
1541,0,5,0,8,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,0,1
1542,0,5,2,4,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,0,1
1543,0,5,0,8,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,3,1
1544,0,5,0,8,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,0,1
1545,0,5,3,2,1,5,1,0,0,9,1,0,2,2,3,3,0,2,1,4,2,5,0
1546,1,2,2,4,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,2,3,5
1547,0,2,0,3,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,3,1
1548,0,5,3,9,1,0,1,0,0,10,0,3,2,3,7,7,0,2,1,4,2,5,1
1549,0,5,0,4,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,0,1
1550,0,2,0,4,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,2,0,1
1551,0,0,2,8,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,2,3
1552,0,2,2,3,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1553,0,2,0,8,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,0,1
1554,0,2,0,4,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,0,1
1555,1,2,2,4,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,3,3,5
1556,0,5,2,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,3,0,1
1557,0,0,3,9,1,0,1,0,0,10,0,1,2,2,7,7,0,2,1,4,2,2,1
1558,0,2,2,3,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,0,1
1559,0,2,2,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,3,1
1560,0,5,0,3,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,3,0,1
1561,0,2,2,3,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,2,3,1
1562,0,5,0,4,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,0,1
1563,0,5,0,4,1,5,1,0,0,7,1,0,2,2,6,3,0,2,1,4,3,4,0
1564,0,0,3,8,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,3,2,3
1565,0,5,0,3,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,4,0
1566,1,2,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,3,1
1567,0,5,2,8,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,0,1
1568,1,2,2,4,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,2,4,5
1569,0,2,2,4,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,3,0,1
1570,0,2,0,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1571,0,5,0,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1572,0,5,0,4,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,0,1
1573,0,2,2,4,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,3,3,1
1574,0,5,2,9,1,3,1,0,0,2,0,1,2,2,7,7,0,2,1,4,2,3,1
1575,0,2,2,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1576,0,5,2,8,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,3,1
1577,1,5,3,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,4,1
1578,0,2,0,3,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,0,1
1579,1,2,3,4,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,3,1
1580,0,2,0,8,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,2,0,1
1581,0,5,0,4,1,5,1,0,0,7,1,0,2,2,6,7,0,2,1,4,2,4,0
1582,0,5,0,3,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,3,1
1583,1,2,2,4,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,3,4,5
1584,0,2,2,3,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,3,1
1585,1,5,2,8,1,6,1,0,1,10,0,2,2,2,7,7,0,2,1,4,3,4,5
1586,0,5,0,4,1,5,1,0,0,7,1,0,2,2,3,3,0,2,1,4,3,4,0
1587,0,5,0,4,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,3,3,1
1588,0,5,3,9,1,0,1,0,0,5,0,3,2,3,7,7,0,2,1,4,3,3,4
1589,0,2,0,8,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,3,1
1590,0,2,2,8,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,0,1
1591,0,5,0,3,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,3,1
1592,0,2,0,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,2,3,1
1593,0,2,0,8,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,3,0,1
1594,0,5,0,3,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,3,1
1595,0,2,0,3,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,3,0,1
1596,0,5,0,3,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,3,4,0
1597,0,5,2,3,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,0,1
1598,0,2,2,3,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,3,1
1599,0,5,3,4,1,3,1,0,0,10,0,3,2,3,7,7,0,2,1,4,3,3,1
1600,0,5,3,3,1,5,1,0,0,5,1,0,2,2,6,3,0,2,1,4,2,5,0
1601,0,2,2,3,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,2,0,1
1602,0,2,0,8,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,3,3,1
1603,0,2,2,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,3,0,1
1604,0,2,0,8,0,5,1,1,0,7,1,2,2,2,7,7,0,2,1,0,2,3,1
1605,0,2,0,4,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,0,1
1606,0,2,2,3,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,2,0,1
1607,0,5,2,4,0,5,1,1,0,5,1,2,2,2,7,7,0,2,1,0,3,3,1
1608,0,5,0,4,1,5,1,0,0,7,1,0,2,2,7,7,0,2,1,4,3,5,0
1609,0,5,2,4,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,3,3,1
1610,0,5,0,4,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,0,1
1611,0,2,2,8,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,0,1
1612,0,5,0,4,0,5,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,5,5
1613,1,2,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,2,3,5
1614,1,2,2,4,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,4,1
1615,0,5,0,4,1,5,1,0,0,9,1,0,2,2,7,3,0,2,1,4,2,4,0
1616,0,5,2,8,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,0,1
1617,0,2,0,3,0,5,1,1,0,4,1,2,2,2,7,7,0,2,1,0,3,0,1
1618,0,5,2,4,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,3,3,1
1619,0,5,0,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,3,3,1
1620,0,5,2,3,0,5,1,1,0,3,1,2,2,2,7,7,0,2,1,0,2,3,1
1621,0,2,0,3,0,5,1,1,0,5,1,2,0,0,7,7,0,2,1,0,2,0,1
1622,0,2,2,4,0,5,1,1,0,7,1,2,2,0,7,7,0,2,1,0,3,3,1
1623,0,2,2,3,0,5,1,1,0,5,1,2,2,0,7,7,0,2,1,0,2,0,1
1624,0,5,0,2,1,5,1,0,0,5,1,0,2,2,6,6,0,2,1,4,2,4,0
1625,1,2,3,8,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,3,4,5
1626,0,5,0,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,3,3,1
1627,0,5,0,4,1,5,1,0,0,5,1,0,2,2,7,3,0,2,1,4,3,4,0
1628,1,2,2,4,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,3,3,5
1629,1,2,2,8,1,6,1,0,1,4,0,2,2,2,7,7,0,2,1,4,2,4,1
1630,1,2,2,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,3,5
1631,0,2,0,8,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,3,0,1
1632,0,2,2,4,0,5,1,1,0,3,1,2,0,2,7,7,0,2,1,0,3,3,1
1633,0,2,0,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,2,0,1
1634,0,5,2,4,0,5,1,1,0,3,1,2,2,0,7,7,0,2,1,0,2,0,1
1635,0,2,2,4,0,5,1,1,0,4,1,2,2,0,7,7,0,2,1,0,2,0,1
1636,1,2,2,8,1,6,1,0,1,7,0,2,2,2,7,7,0,2,1,4,3,4,1
1637,1,2,2,8,1,6,1,0,1,5,0,2,2,2,7,7,0,2,1,4,2,4,1
1638,0,2,2,3,0,5,1,1,0,7,1,2,0,0,7,7,0,2,1,0,3,0,1
1639,0,5,2,4,0,5,1,1,0,4,1,2,0,2,7,7,0,2,1,0,2,0,1
1640,0,5,2,4,0,5,1,1,0,3,1,2,0,0,7,7,0,2,1,0,3,3,1
1641,0,5,0,4,1,5,1,0,0,10,1,0,2,2,7,3,0,2,1,4,2,4,0
1642,0,5,0,4,1,5,1,0,0,5,1,0,2,2,3,7,0,2,1,4,3,4,0
1643,0,2,0,8,0,5,1,1,0,7,1,2,0,2,7,7,0,2,1,0,2,0,1
1644,0,2,0,8,0,5,1,1,0,5,1,2,0,2,7,7,0,2,1,0,3,3,1
1645,0,5,0,8,0,5,1,1,0,4,1,2,0,0,7,7,0,2,1,0,2,0,1
1646,0,5,2,9,1,3,1,0,0,5,0,1,2,2,7,7,0,2,1,4,3,2,3
